timestamp,open,high,low,close,volume
2021-01-04,31.524149345128777,31.674705532302426,31.24517241953746,31.63042449951172,4629600
2021-01-05,31.3603093986958,31.400164697669755,30.882066081568137,31.338167190551758,1751000
2021-01-06,30.69165146506596,30.90420515503851,30.461388064486464,30.52338218688965,2121400
2021-01-07,30.89977802140715,31.099047752001027,30.616375335538372,31.037050247192383,1414000
2021-01-08,31.059194024533,31.147756101433806,30.88206649230471,31.112333297729492,1129800
2021-01-11,31.17875602382287,31.27617295541588,31.068051740332677,31.183181762695312,1079000
2021-01-12,30.899774446791188,30.988339887396123,30.439244290923863,30.70050811767578,3116000
2021-01-13,31.06804351121613,31.62156478205371,31.050330425138238,31.395727157592773,2552000
2021-01-14,31.333739436346765,31.57728681813367,31.298313256965482,31.453298568725586,1676000
2021-01-15,31.763271249849097,32.011247738353575,31.612711682952614,31.896114349365234,2023400
2021-01-19,32.4894918616571,32.4894918616571,32.121952857626354,32.334503173828125,2002400
2021-01-20,32.037812081249086,32.12194839971673,31.767693417309086,31.873971939086914,2082400
2021-01-21,32.18394286375666,32.20608506730688,31.878398022578533,32.11309051513672,1923200
2021-01-22,31.940403586356307,32.41864697567317,31.842986639727,32.2503776550293,1595000
2021-01-25,32.18394122094853,32.462914727941204,32.175086367036,32.40534973144531,1112800
2021-01-26,32.471777010379846,32.604620106191554,32.34778876958512,32.44520568847656,1559200
2021-01-27,31.701276922070992,31.80312634914379,30.975057094402757,30.983915328979492,2322200
2021-01-28,31.338164142248026,31.838549618846596,31.249602075139656,31.26288604736328,2082000
2021-01-29,30.961775439419945,31.037053546826062,30.545529600662856,30.8200740814209,2329200
2021-02-01,31.347022176977926,31.382448354966858,31.116755398476148,31.178752899169922,1787200
2021-02-02,31.46659066728913,31.533013926175514,31.214184986262698,31.426738739013672,2501200
2021-02-03,32.30793565645172,32.46735008492581,32.011249006179646,32.064388275146484,2839400
2021-02-04,32.011247408320074,32.0245313802921,31.612711357027994,31.71898651123047,2882000
2021-02-05,31.541859821583376,31.630421879829935,31.338161006449546,31.617137908935547,2322600
2021-02-08,31.603851950286717,31.617135920345596,31.196457724068473,31.391298294067383,2433000
2021-02-09,31.727842957134413,31.780978842028606,31.386871929741773,31.5595703125,1609400
2021-02-10,31.687989352684742,31.692418469470493,31.209749471036528,31.51972007751465,1604000
2021-02-11,32.61790578683156,32.799459022009394,32.36107108494485,32.737464904785156,5004000
2021-02-12,32.72418244022473,33.592103499745896,32.72418244022473,33.57439041137695,3841200
2021-02-16,33.237850189208984,33.41054858660633,32.972160606938175,33.237850189208984,3971400
2021-02-17,33.0563007464266,33.49911789405876,33.01644544635781,33.46369171142578,2645000
2021-02-18,33.1891426516547,33.321989142463735,32.941166139132875,33.251136779785156,2330200
2021-02-19,32.905736265159675,33.025298769155995,32.71089904651114,32.803890228271484,3125400
2021-02-22,32.41420543070521,32.48948689384099,32.18837117657539,32.21493911743164,1677400
2021-02-23,31.732270252646,31.82526142430035,31.524145706284706,31.741125106811523,2121400
2021-02-24,31.882830301303475,32.188375172787374,31.732274113191927,31.96696662902832,1729800
2021-02-25,32.21937197332687,32.325647127512774,31.96696637061896,32.03338623046875,2143400
2021-02-26,31.953685420986854,31.989108223448458,31.444445050605818,31.55072021484375,1746400
2021-03-01,32.11753114296557,32.39207902463128,32.055537004916395,32.2503776550293,1633400
2021-03-02,32.25480132257915,32.325653692042245,32.0555349457113,32.18395233154297,985200
2021-03-03,31.74998433951087,31.80312360710984,31.426729752289535,31.643709182739258,1504000
2021-03-04,30.99719888140425,31.30274378004602,30.363970254832783,30.65180206298828,3482400
2021-03-05,30.660653686993463,30.899775315711864,30.076135276268325,30.82449722290039,2645800
2021-03-08,30.572088538383145,30.904201315030438,30.456955163186176,30.479097366333008,2133000
2021-03-09,31.245166715955005,31.563995499330158,31.231882746385313,31.31601905822754,2942600
2021-03-10,31.975819722819704,32.02895898662805,31.692417072694017,31.763269424438477,1646200
2021-03-11,31.838549856722288,31.95810898605448,31.66142234275587,31.825265884399414,1285400
2021-03-12,31.43558642204781,31.462157746594073,31.23189095213453,31.44444465637207,1419600
2021-03-15,31.608285862900882,31.922685623168945,31.55072085161573,31.922685623168945,1223400
2021-03-16,31.922685846436984,32.22823075265456,31.922685846436984,32.1706657409668,1048200
2021-03-17,31.665845100001953,31.865111401677687,31.4842885055824,31.785404205322266,1053400
2021-03-18,31.329307483466238,31.639278078928676,31.2717424810021,31.40015983581543,1455000
2021-03-19,31.373586328695627,31.466577500855728,31.125609869602023,31.152177810668945,1589800
2021-03-22,31.36916173179248,31.683564845701813,31.36916173179248,31.462156295776367,1564600
2021-03-23,30.722649367809634,30.873208939503066,30.005287823658474,30.107133865356445,2566000
2021-03-24,30.244408115296586,30.26211782559859,29.624463523513292,29.6953125,2926800
2021-03-25,29.89015177179547,29.969858978323966,29.58460691703188,29.868009567260742,1425200
2021-03-26,30.10110888718902,30.442453384399414,29.907980169553376,30.442453384399414,1656800
2021-03-29,30.514325842710107,30.891598745859966,30.482886434114288,30.73440170288086,1602000
2021-03-30,30.563728584690605,30.59067566792892,30.330175774497672,30.505338668823242,1523000
2021-03-31,30.810746452178325,30.815238774193368,30.235852593209927,30.280765533447266,2059400
2021-04-01,30.595167359530905,30.770330250243024,30.2852622021303,30.388565063476562,967800
2021-04-05,30.36160698091305,30.693966815434152,30.33915222649142,30.689477920532227,1140400
2021-04-06,30.667023062600485,30.770325909373483,30.52329959750612,30.554738998413086,1225400
2021-04-07,30.73889151014329,30.765838593408894,30.32568348245389,30.491865158081055,1615400
2021-04-08,30.981424445988456,31.17006087546646,30.96345858223272,31.102689743041992,1780800
2021-04-09,31.453010861882223,31.533855523491866,31.30030618252936,31.49343490600586,1801800
2021-04-12,31.210479765995096,31.31827494254424,31.12065387884209,31.197006225585938,1147400
2021-04-13,31.673091516023913,31.843765509257004,31.574284404819362,31.785375595092773,1627200
2021-04-14,31.987489730311033,32.00545559457252,31.547334622500237,31.686569213867188,1913000
2021-04-15,31.96952101942508,32.28840737173619,31.96952101942508,32.11773681640625,1944200
2021-04-16,32.423153957372875,32.521964501886394,32.297396328587816,32.41416931152344,2641200
2021-04-19,32.679153110160776,32.70610018748287,32.512971471186994,32.65220260620117,1491200
2021-04-20,32.74653383608439,32.96660969426017,32.67916269637876,32.91271209716797,1373200
2021-04-21,33.042961972400796,33.40676132862444,32.9486437476998,33.339393615722656,1442400
2021-04-22,33.32141739815783,33.465140852095466,33.173201622542855,33.30345153808594,1310800
2021-04-23,33.25853829616339,33.303451232612424,33.07888312372985,33.26302719116211,1066400
2021-04-26,33.12380501130767,33.32142609705194,32.93516857126359,33.281002044677734,1256000
2021-04-27,33.08338023226096,33.132782070856756,32.89923271154666,33.09236145019531,1991400
2021-04-28,33.06092138298299,33.33040246189005,33.02049733649612,33.289981842041016,1117600
2021-04-29,33.276508565849284,33.37981142798292,33.110330319190155,33.34387969970703,1207600
2021-04-30,33.24058118654335,33.51455462563215,33.18668359263401,33.21363067626953,1611600
2021-05-03,33.72115579571763,33.89631868673836,33.640311120889734,33.837928771972656,2921600
2021-05-04,33.303460201111704,33.44718369243526,33.087873250807206,33.29447555541992,2285400
2021-05-05,33.236085316139885,33.442687597449066,33.07888830064789,33.26752471923828,2976200
2021-05-06,33.16421553920241,33.334889489155955,33.02498441298749,33.325904846191406,1556800
2021-05-07,33.70318558947992,34.0355454646686,33.70318558947992,33.981651306152344,1492400
2021-05-10,34.34544974687553,34.43527562664184,34.15681334338368,34.26011276245117,1923400
2021-05-11,33.95470180264956,34.507140930214284,33.88284178029388,34.41282272338867,2232200
2021-05-12,34.664336870028585,35.11347313244065,34.632897468725254,35.050594329833984,3556600
2021-05-13,34.965259450529594,35.47278565068795,34.817043652608774,35.4323616027832,2579000
2021-05-14,35.48176704882764,35.692861654215655,35.48176704882764,35.52667999267578,1588400
2021-05-17,35.86353144163736,36.25428124066795,35.85903911935759,36.191402435302734,1882000
2021-05-18,35.93538862974751,36.05665389706744,35.76022578437577,35.76920700073242,1974200
2021-05-19,35.782687527383686,36.05666093937545,35.629982833034425,35.95336151123047,2395200
2021-05-20,35.975813261465866,36.46986245555746,35.93988153875143,36.30368423461914,1414800
2021-05-21,36.60461548791431,36.65851308786681,36.42945257136704,36.51478958129883,1650600
2021-05-24,36.658503008147605,36.93247640262266,36.64502604188612,36.69443130493164,1010400
2021-05-25,36.41147908232533,36.451903130487,36.0881004035839,36.1015739440918,2254400
2021-05-26,36.13301198439453,36.191401893243324,36.007254375547646,36.0836067199707,1622000
2021-05-27,35.51320876286231,35.76023511005686,35.35601173584678,35.40092468261719,1963800
2021-05-28,35.39643507701628,35.72430612422057,35.3515221267983,35.436859130859375,1494800
2021-06-01,36.02072566755608,36.02072566755608,35.477271219447914,35.567100524902344,1721800
2021-06-02,35.41439437866211,35.56710249306617,35.36498911458766,35.41439437866211,818200
2021-06-03,35.396428252056026,35.78717803955078,35.35151531049794,35.78717803955078,882800
2021-06-04,35.99827133148779,36.49681284600855,35.85903676306713,36.35757827758789,1820400
2021-06-07,36.57317056731642,36.78875750800443,36.249791869603484,36.46986770629883,4839600
2021-06-08,37.01332307689442,37.031285512942965,36.712399160193435,36.954933166503906,2248800
2021-06-09,37.32771203598203,37.53880661057142,37.323219714261256,37.498382568359375,2828200
2021-06-10,37.61516562203552,38.14963892262206,37.56576035425165,38.06879425048828,2307800
2021-06-11,37.844220430360664,37.947519846339276,37.66456524956246,37.9295539855957,1577800
2021-06-14,37.74541891687446,37.925074140544254,37.73194537476095,37.92058181762695,1698600
2021-06-15,37.99243306037985,38.05531528675714,37.74990250517677,37.98345184326172,1252400
2021-06-16,37.90709702598219,38.09124109128323,37.46245313499932,37.56126022338867,2288000
2021-06-17,36.896544577299665,37.233396773513654,36.87857871563839,37.17500686645508,1992000
2021-06-18,36.92349376346206,37.04925137562944,36.80671736931896,36.954933166503906,1799600
2021-06-21,36.9279878881752,37.26933244260266,36.874090297485154,37.121116638183594,1402200
2021-06-22,36.9773914702193,37.07620200199312,36.847141535302725,36.901039123535156,1629600
2021-06-23,37.08517869491113,37.08517869491113,36.671974182128906,36.671974182128906,1172600
2021-06-24,36.95942276298439,37.2289038301307,36.89654396153818,36.91899871826172,877400
