timestamp,open,high,low,close,volume
2021-01-04,39.43971522749755,39.70095329285253,37.81573388309363,38.17302703857422,24171000
2021-01-05,38.15777718424768,38.547387881433224,37.9198807624134,38.431583404541016,15069000
2021-01-06,38.00065680048631,39.013287946094934,37.75288411129979,38.19456481933594,17226000
2021-01-07,38.78707808563706,39.91192517817996,38.656010417224216,39.80419921875,21267000
2021-01-08,40.12827937592475,40.396698766445745,39.37868036097035,40.006187438964844,15271000
2021-01-11,39.55462511824969,40.28806354091951,39.53756745505851,40.01695251464844,11660000
2021-01-12,40.197396646981005,40.824907037078766,40.00259134603136,40.34282684326172,13846000
2021-01-13,40.424525398838,40.71089967867536,40.227925606539344,40.50621795654297,13118000
2021-01-14,40.71269681946055,41.160658319564625,40.5169908373955,40.58342361450195,19692000
2021-01-15,40.23421481706043,40.3975999534553,39.55912702188555,40.02504348754883,18165000
2021-01-19,40.24318025566134,41.249531071717904,40.24318025566134,41.22977828979492,18819000
2021-01-20,41.25222925210442,41.81510143631772,40.84645814507825,41.46409225463867,14710000
2021-01-21,41.48472598371738,42.145450958807764,41.3312173035538,41.907554626464844,15749000
2021-01-22,41.629266189966884,41.97309402241067,41.50896874175337,41.745967864990234,16248000
2021-01-25,42.15354208446911,42.19304080180621,40.9434101488516,41.72532653808594,14692000
2021-01-26,41.533206888145834,41.926409815835534,41.46408243056114,41.642730712890625,10742000
2021-01-27,40.894939284851475,41.02241461919555,39.63543202427393,39.92180633544922,21857000
2021-01-28,40.894041495181575,41.158868553555024,40.130973688478704,40.553802490234375,16946000
2021-01-29,40.38861310515674,41.12474667228336,40.184828644103874,40.442474365234375,22069000
2021-02-01,40.92274944416286,42.13198383275181,40.71986567455819,41.90037155151367,17027000
2021-02-02,42.17149491750995,42.8187512644002,42.01349320679954,42.810672760009766,16141000
2021-02-03,42.81516624674335,42.95790476824489,41.70737340668565,41.76123809814453,17857000
2021-02-04,41.295322479025565,42.29718392500865,41.06909691606213,42.249603271484375,15243000
2021-02-05,42.58176190326791,42.81427494272306,41.7765036607116,41.83485794067383,12488000
2021-02-08,42.08082332254399,42.500059689077936,41.79624353591448,42.4354248046875,17610000
2021-02-09,42.372582638449195,42.65895687548411,42.069150737649444,42.60868453979492,12758000
2021-02-10,42.84030678408785,42.86544295775455,41.78817299060799,42.19753646850586,14587000
2021-02-11,42.524296563448374,43.032410152046616,42.12031999424493,42.94622802734375,17123000
2021-02-12,42.94533866112902,43.72097107640906,42.63203031451389,43.65813064575195,13551000
2021-02-16,44.06748961704037,44.417601530663205,43.72096662792043,43.91038513183594,15163000
2021-02-17,43.47049749765882,43.64016662496432,42.6472846035936,43.31339645385742,14084000
2021-02-18,43.111411140104124,43.57643370476035,42.65357327355491,43.3834228515625,16715000
2021-02-19,43.7416068272965,44.44991248029075,43.698515767733056,43.98488998413086,17992000
2021-02-22,43.449861309668904,43.68416537263239,42.670636521367776,42.763999938964844,16967000
2021-02-23,42.2953782655002,42.60778934088527,40.94161063701632,42.36360549926758,21303000
2021-02-24,41.98477713946003,43.21735033182971,41.53411704161612,43.16977310180664,15125000
2021-02-25,42.619459325223026,43.03510679501041,40.86530734906919,41.04036331176758,23148000
2021-02-26,41.97128987442546,42.71011841840752,41.36173791870882,42.181358337402344,22640000
2021-03-01,43.06383964840495,43.98849466489367,42.539568938706374,43.95079040527344,24677000
2021-03-02,44.02171104663432,44.06569935122621,43.05486215234694,43.13655471801758,18546000
2021-03-03,42.91122226555383,43.21555144337347,41.47216959002933,41.57002258300781,23991000
2021-03-04,41.44523542823665,41.9237233044235,39.628243101566426,39.82215118408203,34575000
2021-03-05,40.77912410799591,40.93622516967462,38.87146004228489,40.410160064697266,42414000
2021-03-08,40.113012624727645,40.214457960999695,37.63798682284279,37.81663513183594,45243000
2021-03-09,39.112958678872644,40.119306384139904,38.65601792531907,39.82305908203125,37884000
2021-03-10,40.15968859339856,40.75936764113615,39.059974504342264,39.28350830078125,19914000
2021-03-11,40.309622490817006,41.06640283821749,39.687498752357925,40.728858947753906,26170000
2021-03-12,39.981045584648164,40.71089513538198,39.90563707825909,40.50262451171875,18906000
2021-03-15,40.86261832250434,42.30346549196846,40.68396999897649,42.262168884277344,31241000
2021-03-16,42.30705420215116,43.449859648927344,41.96053460506703,42.92738342285156,31190000
2021-03-17,42.21997384226544,43.74341418369961,42.19394043960171,43.41305160522461,23754000
2021-03-18,42.60240078889435,43.39149838821226,41.63195977797747,41.667869567871094,28728000
2021-03-19,41.3512123599261,43.12721762428905,41.084311819864965,42.92636489868164,108602000
2021-03-22,42.786133636888906,43.543400503705655,42.67394518595712,43.00055694580078,31805000
2021-03-23,42.864840503321524,43.008694758097946,41.857864171201456,41.98543167114258,24712000
2021-03-24,42.47309829127479,42.52195511554935,41.33493377172174,41.371124267578125,20882000
2021-03-25,41.16211982832191,41.98181751720741,40.65094209836263,41.771915435791016,17537000
2021-03-26,41.31412246291807,43.69901934623628,41.31412246291807,43.61216354370117,28925000
2021-03-29,43.46378025032378,43.53254079405687,42.36632773530137,42.759891510009766,28410000
2021-03-30,41.96915080377403,41.980008640961145,40.85993610710165,41.27069091796875,27935000
2021-03-31,41.52763627239256,42.25776194575514,40.930507019843155,41.94924545288086,28684000
2021-04-01,42.71013612772258,43.11817477069111,42.45047297681474,43.06117630004883,23528000
2021-04-05,43.45474475605291,44.29977528239269,43.1398950164407,44.19482421875,22966000
2021-04-06,43.70987653868573,44.17129323727865,43.22312373435525,43.777732849121094,18063000
2021-04-07,43.42850101766985,43.781349689240514,43.24664776290901,43.65016174316406,12074000
2021-04-08,44.14957863792008,44.14957863792008,43.43845241180618,43.92339324951172,18121000
2021-04-09,43.42759486748667,43.908011034298006,43.1145536803854,43.88810729980469,16614000
2021-04-12,43.602203483854254,43.91795735236319,43.300924428703645,43.75962829589844,23247000
2021-04-13,43.879974647868494,44.17130021977629,43.45384067839265,43.8763542175293,15281000
2021-04-14,43.65106857992895,44.25905227217502,42.992416128680475,43.18331527709961,18220000
2021-04-15,43.5759798221746,43.63659527858999,43.13627530824002,43.4276008605957,18370000
2021-04-16,43.4710153723231,43.58863272145257,43.13626201852417,43.318115234375,16263000
2021-04-19,43.113661313382885,43.13808972877303,41.62264788897714,41.799072265625,26319000
